req,res
어느 회사에서 인턴이 탕비실을 쓰려고 하니까 돈 내고 사용하라고 했대.,탕비실을 돈 내고 이용하라고 하다니 최악이다.
누가 보면 탕비실에 굉장한 커피머신이 있는 줄 알겠어.,굉장한 커피머신이 있어도 그건 너무했지.
돈없는 인턴한테 뭐하는 짓인지 모르겠어.,그런 회사는 직원한테도 짜게 굴거야.
하루에 마실 수 있는 커피양이 정해져 있을 수도 있어.,그렇게 해서 커피값 아끼면 회사발전에 참 도움이 되겠네.
아니 나 얼마전에 ㅋㅋ 매탈남 유튜브봤는데,엉엉
탈남아재 이사햇더라?,어엉 그 원래 집주인이 나가라했나 아님 뭐 그 동네 공사를 하나 이래서 나가야되는 상황이었을걸?
응응 그래서 이사햇는데 이사한집 ㅋㅋ,엉엉
벽지색보고 누님이 뭐라하는거 보고 개공감 ㅋㅋ,dho ㅋㅋ 난 그거 못봤dj
아니 진짜 순도 100퍼 쌩파랑색알지,어 본거같기도하곸 ㅋㅋ
태극기 파란색,응응
누나가 그정도면 많이 참고 말씀하신거...,ㅋㅋ 셀프 인테리어 한거냐rh ㅋㅋ
내동생한테 이거 말했는데 내동생도 바로 공감하더라rh ㅋㅋ,개웃ru ㅋㅋ
아 나 오늘 웃긴일 있었어,무슨 일?
내가 집에오는데 우리집 바로앞에 세워주는 버스가 노선이 바뀐거거든?,엉엉 그런데?
원래는 완전 다른방향으로 가던 버스여,오 완전 다른 방향으로 바뀔 수도 있구나
근데 갑자기 우리집쪽으로 안가고 이상한대로 가는거야?,엉엉 왜?
응응 큰길에서 나뉘는데 우리집쪽으로 바뀐거,엉 근데 왜 갑자기 딴데로 가?
그 기사님이 기존노선으로 가버린거야 ㅋㅋ 황당하지,오엥? 그 기사님이 헷갈려서?
그래서 내가 당황해서 벨눌르고 물어봣어,엉엉 뭐래?
그니까 착각햇다고 거기서 또 유턴을하는거야,호옹 ㅋㅋ 운전 막하시네
언니 싸이월드 복원 해봤어?,나 겁나서 아직 못 하고 있어.
언니 싸이월드 했었구나.,완전 열심히 했었지.
나는 아이디만 만들어두고 안 했었어.,현명한 선택을 했네.
언니 거기에 흑역사를 얼마나 만들어 둔거야.,그 시절의 나는 대단했지.
언니 도토리도 있었어?,언니는 배경음악으로 탑을 쌓을 수 있단다.
그래도 언니의 소중한 추억이니까 한 번 봐봐.,어차피 정리도 해야하니 그래야겠다.
뮤지컬보고싶다^^,ㅋㅋ 나도 보고싶어
좀 웅장한걸로...,요새 자꾸 매디슨카운티의 다리가 보고싶더라 나는/못봐가지고 그런가
나는 그거 못봤어 봤어?,못봐써 ㅋㅋ
뮤지컬관련도 티비에서 많이해주면 좋겠어,맞아맞아 뮤지컬 배우들 나오는 프로그램 이런거도 좀 많았으면 좋게쓰ㅠ
응! 티비에서 좀 보고싶어 공연장은 너무 버거워,놀면뭐하니 뮤지컬 특집해가지고 창작 뮤지컬 하나 만들어라
헐 너무좋다,오디션도 보고 ㅋㅋ
토끼 키우고싶다,나 토끼 키워봤어 ㅋㅋ
하이킥에 유미가 토끼분장 하는데 귀엽다 아니 여우라네,근데 은근 냄새남
세상에 안날거같은데,두마리 키우고 싶었는데
너무 귀엽다 이름이,한마리도 감당안되더라구
언니 백신 2차까지 맞았어?,나는 아직 안 맞았어.
나도 다음 주에나 맞을 것 같아.,갑자기 백신은 왜?
뉴스 찾아보니까 우리나라 '백신 패스'를 검토 중이라고 하네.,백신 패스면 큐알코드 말하는 거야?
큐알코드도 있고 쿠브 앱으로도 인증할 수 있게 하나봐.,그럼 앞으로는 백신 확인증을 보여줘야 식당에 들어갈 수 있다는 건가?
이 부분을 논의 중인가봐.,엄밀히 말하면 백신은 개인의 선택인데 백신 유무로 출입을 제한하면 안 될 것 같아.
나도 같은 생각이야.,좋은 절충안이 나왔으면 좋겠다./내일 나가서 로또 사올게.
놀면뭐하니 그거있잖아,응응 뮤지컬 했으면 좋겠다는거?
뮤지컬 했으면 좋겠다는거,응응 그거 왜?
그거하면 창작뮤하면 재밌겠지,엉 진짜 재밌을거같애
주인공은 누가하면 좋을까 최소 더블캐스팅...,제가 할래요
다 실력 좋은사람으로다... ㅋㅋ,ㅋㅋ 남자주인공 박은태.../여자주인공은 나야...
솔직히 노래잘하는사람이 해서 해주면 겁나재밋을거같은데,솔직히 박은태 옥주현 신영숙 차지연 이런사람들이 주연하고/조연으로 대학로 소극장 뮤지컬 좀 팬 있는 애들 하면
쩌네... 캐스팅만봐도...,진짜 흥행 가능
티비보면 이상한 동물 많이 키우더라.,맞아 이구아나 키우는 사람도 있고.
뱀도 키우고 말이야.,뱀 키우는 사람도 많음.
정말 대단한 것 같아.,너구리도 키우더라.
난 용기가 없어.,맞아 나도 그런 건 못해.
너구리는 귀엽다.,강아지 고양이가 무난함.
난 너구리하면 라면만 생각나는데 말이야.,먹이도 힘들 거 같아.
언니 코로나 상생소비지원금 신청했어?,재난지원금 말고 또 지원금이 나와?
5차 재난지원금 같은 개념이래.,신청대상은 어떻게 되는데?
만 19세 이상이고 올해 2분기 신용/체크카드 실적이 있는 사람이래.,그러면 다 신청할 수 있는 거 아냐?
그런데 월간 카드 이용액이 2분기 월평균보다 3%이상 증가해야 한대.,지원금을 얼마나 주는데?
초과분의 10%를 캐시백 해주나봐.,이것도 재난지원금 가능 가게에서만 쓸 수 있는거야?
응 상생국민지원금 사용 매장에서만 가능하대.,나도 한 번 신청해봐야겠다.
나 예전에 그 영화 속에 해주는 프로그램 되게 좋아했는데,영화 소개 해주는 프로그램? ㅋㅋ
요즘도 하나? 김 경식이 소개 해주는 거,김경식의 영화 대 영화 이런거 요새도 하지않나?
아 요즘도 해?,모르겠엌 ㅋㅋ 나도 요새 티비를 안보니깐 ㅋㅋ/근데 김경식 아니면 누가 해요 그거! 김경식이 젤 잘하는데
거기서 보면 진짜 몰랐던 영화 은근 재밌는 거 많잖아,맞아 근데 김경식한테 속아서 보는 영화들도 있어
맞어 웃기게 잘해 적당히 치고 빠지면서,되게 재밌어보여서 틀었는데 별로인 영화들 ㅋㅋ
속아서는 뭐야? ㅋㅋ,근데 진짜 그게 재주인거같애/사람 홀리는 재주 ㅋㅋ
장난감은 장난감대로 가지고 노는거아냐?,어 장난감도 따로 쓰는데 내 관심 끌려고 할땐 일부러 벽 장식 뗄라하고 벽 긁고 그래...
와 진짜 똑똑하네 보면서그러는거는,진짜 약간 열받아봐라 하는 눈빛으로 그런다니깤 ㅋㅋ
설마욬 ㅋㅋ,아니 언니가 그 눈빛을 봐야돼 진짴 ㅋㅋ
나 어제 등산갔는데 나무가 너무 많이 말라죽어 있더라.,요새 비 많이 오지 않았어?
특히 침엽수가 많이 말라죽어 있어서 놀랐어.,침엽수가 왜 말라죽지?
그래서 찾아봤는데 기후 위기가 가장 큰 원인이래.,기후 위기가 심각하긴 하구나.
나도 충격 받았어.,나무가 자꾸 말라죽으면 산사태 위험이 높아지겠다.
그리고 강풍 피해도 늘어난대.,나무를 덜 죽게 하는 방법은 아직 안 나온 거지?
아직 연구를 시작한 지 얼마 안 되서 해결책은 없나봐.,빨리 해결책이 나왔으면 좋겠다.
언니는 주식 해?,나는 그냥 적금만 들고 있어.
내 친구 지금 카카오 주식 때문에 슬퍼하고 있어,카카오 주가 많이 떨어졌대?
이번에 규제들어간다고 해서 확 떨어졌나봐.,하긴 너무 문어발식 사업이긴 했어.
나는 쓰는 것만 써서 몰랐는데 미용실이랑 꽃집도 하더라.,이러먼 소상공인한테 너무 피해가겠다.
저번에 택시탔을 때도 기사님이 카카오 말고 다른 걸로 호출해달라고 부탁하셨어.,수수료를 많이 떼어 가나보네.
이번에도 수수료 올리려다가 반발로 취소했대.,규제가 꼭 필요하겠네.
오늘 그거 국민은행에서 하는 카드 만들어서 산거지?,ㅋ 엉 캐시백 안되면 큰일인데
캐시백 안 될리가 없어 국민은행 정도나 하는 큰 회사가,내가 고객센터 전화했을때 가맹점이야기 안했는데 상담원 이름좀물어볼걸/그런가...
ㅋㅋ 엉 그거 상담원마다 답변도 다 달라서,당근마켓에 추석선물 대량 풀린다던데 ㅋㅋ
이마 괜찮을 거 같아,스팸 역대급가격으로 나온데
당근마켓에서 쇼핑좀 해야겠는데?,ㅋㅋ 스팸싸게사고싶다/너무비싸
스팸 맞어 추석이나 명절 때 많이 풀린다고 하더라고 ㅋㅋ 안먹는 사람들 많아서,웅 우리처럼 스팸좋아하면 당근마켓 상주해야지/겟해야지ㅋ
왜이래 난 스팸 겁나 좋아한다고! ㅋㅋ,엉
너 추석 선물 샀어?,아니 추석선물아직안샀오
살거야 ?,돈드려야지 돈이 젤로 좋을것같ටㅏ ㅋㅋ
부모님 실망하면 우째,하 나도 돈만주기 좀 성의없어서../선물이라도같이줘야할거같은데/줄게없음 인정...?
ㅋㅋ 과일이라도 사가야하나 고민이다,손님임? ㅋㅋ/꽃다발사가 그럼
집가면 밤될듯 하하,몇시도착/장보고집가는중 ㅡㅡ^  힘드렁
뭐먹어?,엄마가 갈치찌개해준대 하하/근데 난 별로.../난족발먹고싶다하는데 다무시함
이번에 또 전자발찌 찬 사람이 범죄를 일으켰대.,발찌가 아니라 목찌로 바꿔야 해.
이럴거면 왜 전자발찌를 하게 하는지 모르겠어.,좀 더 확실하게 범죄예방하는 방법은 없을까?
사실 전자발찌 착용자 감시 인력이 부족하다나 봐.,그럼 한명 한명 보기에는 한계가 있겠네.
그래도 발찌를 끊고 범죄를 일으킬 때까지 조치를 취하지 못한 건 문제라고 생각해.,발찌를 더 튼튼한 재질로 만들어야 해.
그리고 감시 인력도 늘려야겠지.,앞으로는 전자발찌 범죄자가 줄어들었으면 좋겠다.
보건의료노조가 파업 중이래.,하긴 너무 힘들어 보이시더라.
코로나 때문에 청소노동자가 하는 일까지 하는 중이래.,원래도 업무가 많은데 정말 고생하시는구나.
나는 환자들 택배까지 가져다준다는 기사도 봤어.,그건 너무한 거 아니야?
나도 그렇게 생각해.,노조의 요구사항은 뭐래?/둘이 꼭 결혼했으면 좋겠다./작가님 많이 힘드셨을 텐데 이걸로 위로가 되었으면 좋겠다./감시체계가 더 강화되면 좋겠다.
공공의료를 강화하고 의료진을 더 뽑고 처우를 개선해 달래.,보건 쪽 인력부족은 이전부터 계속 있어왔던 것 같아.
이번 코로나 사태가 도화선이 된 거지.,정부와 원만한 협상이 이루어져야 할 텐데 말이야.
대박 박은태 프랑켄 캐스팅,떴어?
응!,헐 대박 대박 앙리래?/신기하다 170같이 보이는데.../좀 긴 시간 아니야?
그거 모르겟어 민우혁 전동석 규현 박은태,무조건 보러가야된다...미쵸따...
인거보니 앙리같아 캐스팅 이름순서가 저랬어...,빅터에 민우혁 전동석 규현인가?
빅터면 젤 앞에 나오지 않았을까...,아님 규현도 앙리여...?
빅터에 민우혁 전동석 규현이지 않을까?,그치 왠지 캐릭터가 그럴거같애
규현...왜 자꾸...,남의 떡을 넘보는지...모르겠네요...흠냐뤼...
옷사고싶다,무슨옷? 원피스?
가을옷~ 좀 분위기있게 ㅋㅋ,나는 여름에 코트 샀어
오 일찍사면 좀 싼가?,역 시즌으로 싸게 응 응
얼마줬어?,"캐시미어랑 울 들어간 건데 130,000원?"
오 캐시미어랑 울 들어간 코트 치고 싼편이다잉,캐시미어 10% 에 울 70%
좀 부내나는 디자인이겠는데ㅋ,응 캐시미어 완전 많이 들어 갔지 가격에 비해서
엉 완전 똑똑한 소비 했네,디자인은 그냥 무난한 코트 ㅋㅋ
진심 은앙을 볼수있다니,하 진짜 너무 떨린다
근데 왠지 앙리좀 하다가 지킬할거같지 않아?,꼭 두번은 봐야지/어어 2차 지킬 각이야
11월말부터 2월20일까지하네,지킬 5월까지 한다니까
중간하차할지도 모르겠다...,프랑켄 하고 지킬 넘어가면 딱이지
많이는 못보고 두번만 봐야지 ㅠ.ㅠ,라고 저번에 벤허때부터 말씀하지 않으셨나요
이제 진짜로 거지라서요...,ㅋㅋ 저두요...ㅠ/대극장 뮤지컬은 예술인 할인 왜 안해줘?ㅠ
내 친구들 퍼스널컬러 진단 받으러 간대 궁금해,오 나도 들어본 적 있어
너는 뭐일 것 같아?,나는 가을 웜톤...?
에이 가을 웜은 아니다,입술색이 브릭컬러가ㅜ제일 나은 것 같은데ㅠㅠ/사실 컬러 어떻게 진단하는지 일도 몰라
그거 무슨 목에 천대고 진단하더라,아 진짜? 너는 뭔지 알아?
나도 몰라 ㅋㅋ 아마 여름 브라이트?,여름 브라이트면 무슨 색인거야?/하나도 모르겠다 ㅋㅋ
연예인 퍼스널컬러 궁예하는 블로그 있어 나중에 구경해봐 ㅋㅋ,아 너 좀 쨍한 색 잘 어울렸던 것 같아 ㅋㅋ
운동화 사고 싶다,오 무슨 운동화?
요즘은 무슨 운동화가 유행이야?,나도 유행은 모르겠네?/어글리 슈즈는 유행 지났나...?
그냥 평상시 편하게 신고 다닐 수 있는 거?,나는 얼마전에 아디다스 오즈위고 샀어 ㅋㅋ
나는 아디다스 이큅먼트가 발이 참 편하던데,어 맞아 그런말 많더라/근데 나는 디자인이 오즈위고가 더 예뻐서 그거샀어/오즈위고도 발 되게 편해!
그것도 발이 편해?,응응 발 편해서 런닝할때 많이 신더라 사람들
이큅먼트는 너무 내구성이 별로야 발은 편한데,오 내구성 구리대?
공연 11월이라니 너무 떨린다ㅠ.ㅠ,그럼 티켓팅 언제 하려나 10월?
9월에 할 거 같아...,이번 달이요...?
그렇지 않을까 원래 돈 당겨 써야 해서 미리 하잖아,그치그치 그럼 이번 달 말쯤 하려나?
첫공은 포기하고... 자리 위주로 간다...,언니는 첫공vs막공 고르라면 어느 쪽?
박사장은 첫공이나 막공 무인을 너무 기획사 이야기만 해줘...,아 맞아 그렇긴 해
나는 막공은 벤허때만 좋았고 매번 별로였긴 한데,아 그래? 나는 막공 한 번도 안 가봐쓰ㅠ
공연 말고 개인적 덕후 계타기가 ㅋㅋ,앜 ㅋㅋ 엉엉 아무래도 계타기는 어렵지
군대에서 야외취침도 한대,특별히 훈련이 있는거야?
방송에서 본적 없어?,우리 학창시절에 했던 야영 비슷한 거구나
"비슷한데, 대신 우리가 다 해야되는게 다른 것 같아",주로 어느 계절에 해?
가을에 많이 하는데 비만 안오면 하는 것 같아,가을이면 그래도 참을 만 하겠다/겨울에는 추워서 힘들 것 같아
겨울에는 핫팩도 군대에서 공짜로 준대,그래도 군대 생각하면 짜증투성이지
"학원 내일 가는걸로 변경했따 원래는 월,수인데",아아 ㅋㅋ 그러면 이틀치 시간을 하루에 몰아서 하는거야?
75분씩 원래는 50분수업이여서,아아 ㅋㅋ 맞아. 나눠서 하는게 좋지 ㅜㅜ
맞어 한번에 몰빵해서 수업하면 선생님도 학생들도 힘들다...,집중도 별로 안되고 ㅜㅜ/필기만 주구장창 해봤자 남는게 없다
오늘 퇴근하고 복습해야지,와 그러고보니 중국어 학원 꾸준히 잘 다닌다 진짜/몇년째지? 3년 넘었지?
3년 넘었다 ㅋㅋ 3년 7개월째인가,대단.  언어 공부는 진짜 끝이 없는거같아
맞어 할수록 어렵다 언어공부,특히 안쓰면 또 까먹고 한창 영어회화한다고 나대던거 생각나네.
아 나도. 일빵빵한다고 책 사놓고 ㅋㅋ 그렇게 썩어간다,내꺼도 썩어가네ㅜㅜ
나 50키로일때 입던 바지 이제 입을 수 있어ㅠㅠ,오오 축하해/난 아직 허리가 안 잠겨ㅜㅜ
ㅠㅠ 좀만 더 힘내면 할 수 있어,얼른 살 빼고 싶다ㅠㅠ
할 수 있어ㅠㅠ 복싱도 시작했다면서!,나 복싱에서 인바디 쟀는데 모든게 표준에서 약간 벗어나서 똑같이 나왔어 ㅋㅋ
진짜? 나는 지방만...,엌 ㅋㅋ 너무 웃겼어 표준인간이야
ㅋㅋ 그래도 근육 많아서 다행ㅠㅠ,그러게 지방만 3키로 더 빼래
오옹 금방 빼겠다!,그랬으면 좋겠다
프랑켄보면 누구로 볼거야?,나는 박은태 앙리만 맞추면 뭐 빅터는 상관없는거같어
당연히 은앙이고 앙리는...빅터 ㅋㅋ,ㅋㅋ 빅터는 뭐 굳이 고르자면 전동석?
전동석이 민우혁보단 나을거같던데 프레스콜보니까...,난 사실 민우혁 그 콧소리를 별로 안좋아해
근데 전동석때문에 꼬진자리에 앉긴 싫은거 알지,알지 알지
