req,res
힘 센 두발자전거를 모는 느낌이었어,힘 센 두발자전거라니 ㅋㅋ 뭐지
그런데 웬만해서는 자동차를 타는 편이 안전하고 좋은 거 같아,음… 아무래도 삐끗하면 몸이 먼저 다칠 거 같긴 해
대학교 수업 어땠어?,전공 수업을 말하는 거니...?
웅 그렇지 전공 수업!,아하 나는 대체적으로 좋았어 하하
하하 나는 안맞는 부분이 있었어?,어떤 과목이 별로 였는데?
나는 생명 과학쪽을 별로 안좋아해서 ㅎ,아하 그럼 생명공학 수업이 별로였겠네
맞아 꾸역꾸역 했지 ㅋㅋ,ㅋㅋ 그래도 잘 지나가서 다행이다
요즘 강아지들 너무 다양하게 이쁘더라.,그런가? 어떤 부분이 ?
애견 미용이 생기면서 털 미용하는게 너무 이뻐.,맞아. 그거는 정말 이쁜거 같아.
강아지 말고도 고양이도 그렇게 하는게 너무 귀여운거같아.,맞아. 나는 고양이를 좋아하는데 관리하는 거 보면 정말 이쁜거 같아.
강아지나 고양이 말고도 다른 동물들도 그러면 진짜 좋겠다.,생각나는게 있어? 어떤 동물들?
음 예를 들면 토끼?,토끼는 좀 어려울거같다.
전원 생활에 대해 어떻게 생각해?,전원 생활이 뭐야?
시골에 가서 유유자적하게 사는거야,우리 아빠가 그걸 하고싶어 해
어디로 가실지는 정해지셨어?,계획은 없고 그냥 막연한 꿈인가봐
어머니가 반대하시는거야?,그렇게 좋아하지는 않으셔
우리집은 어머니가 반대하셔서 못했거든,너는 좋게 생각하는구나
엄마가 운전을 오랫동안 하시네,그러게 우리 어렸을 때부터 쭉… 정말 오랫동안 하시는 것 같아
실력이 녹슬지 않으려고 집 근처 시장 볼 때 무거운 물건이 있을 것 같으면 꼭 차를 몰고 가셔,그렇게 하시는 것도 대단하다
뭐... 계속 도전하고 능력을 계발하는 것도 좋지만 가끔은 너무 쉬지 않으시니까... ㅋㅋ,그렇지… 그거 생각난다 예전에 고속도로에서 운전하신거
맞아 그거 어렸을 때는 자동차 속도가 빠르고 옆에 장면들이 빨리빨리 지나가서 재미있었지,ㅋㅋ 그래도 정작 운전자 본인인 엄마는 잔뜩 긴장하면서 운전하셨을거야
맞아 강원도 갈 때 그렇게나 강행군이었어,"어렸을 때는 엄마가 힘든 지 몰랐는데, 지금은 조금이라도 무리하시는 게 보여서… 내가 운전을 해야지"
뭐라고 말했는데?,그러게 나도 궁금해 빨리 말해봐/헐... 그사람은 직급이 뭐였는데?
그말이 진짜 상처였나보네...,헉... 아이고 너무 상처받았겠다...
보통 곧 집갈사람들은 싱글벙글해서 너무 착하던데,악 그런사람들 있어 자기가 말한거 기억 못하는 사람들
학교 도서관이 그립다,오 학교 도서관이 왜 그리워 ㅋㅋ
아 거기 시설이 좋았었어서 ㅜㅜ,아 우리학교 시설이 좋긴했지
맞아 되게 열람실도 좋았어,웅웅 나 주로 학교에서 공부했는데
나두 하하 사설보다 좋았어,하하 학교 시설 중에 도서관이 진짜 중요하지
맞아 학교가 집 근처면 자주 갔을텐데 ㅜ,그러게 하하 책도 좀 빌리고 싶다
요즘 거북이를 사람들이 많이 키우더라.,맞아. 나도 거북이 한번 키워보고싶어.
그래? 갑자기? 어떤 거북이?,나는 늑대거북을 한번 키워보고 싶어.
내가 그거 유튜브에서 봤는데 먹성이 좋더라.,맞아. 그래서 키우는 재미가 있대.
그러겠다. 나도 거북이 키워보고싶다.,거북이 키우는건 어렵지 않다고 하더라.
맞아. 수명도 길어서 외롭지 않게 계속 키울수 있어.,그게 제일 장점이긴 하지.
밥 모먹지 하하,나는 이따 엄마아빠 코스트코 간다셔서 초밥먹을 것 같앙 하하
하하 밖에서 모 포장해올까 고민중인데 메뉴가 뭐가 좋을까,음 요즘엔 어떤 종류가 끌리는디?!
칼집삼겹살 ㅋㅋ,오호 일요일은 휴무라는 사실 키킼
하하 그건 언제 먹으러갈 수 있을라나,그런 주중에 함 가봐야겠다 하하
고래고랭 하하 일단 지금은 날씨도 조으니까 밖에 나가서 먹어야겠다,옹옹 오빠 집 근처에 안가본 음식점을 함 가봐!
하하 한번 찾아보고서 5시안으로 나가야겠다,옹옹 하하 오빠가 점심을 안먹었나?!
너는 생활할 때 제일 필요한 시설이 뭐인것 같아?,집 주변의 시설 말이지?
응응 맞아,나는 마트가 필요하다고 생각해/그건 어떤 교육이래?
이유가 뭐야?,장 볼 데가 없으면 너무 불편해/공부할 때는 공부에 집중해야지/토익은 혼자 해도 충분하잖아/친구한테 연락이 안 오네/너도 해본 적 있어?/불성실한 태도 때문인가봐/어릴 때 미국을 몇번 가봤는데 추억이 많아/같은 시간이라면 빡세도 더 많이 벌고 싶어/합숙하면서 엄청 재밌대./그때 한 브랜드에 꽂혔었어
운동시설이나 편의시설들 보다 마트가 더 중요해?,응 마트가 가까우면 재료를 소량씩 사서 요리하기도 편해
아 나는 운동시설이 필수라고 생각했거든,운동은 집에서도 할 수 있어서
하 군대만 생각하면 눈물이 앞을 가린다,왜왜 무슨일인데?
이게 말이 된다고 생각해?,아니 군대 모르는 나도 그건 아니다/그러게 다른애들 시키지 ㅜㅜ
너 학교 다닐 때 회장 많이 했어?,음 아니 많이 하진 않았어?
아 그래? 많이 한 줄 알았어 ㅋㅋ,아냐 나는 조용히 공부하는 학생이였지
ㅋㅋ 회장 선거는 나갔었어?,나간 적도 있고 아닐 때도 있구
학급 회장 선거 나간 기준은 뭐야?,음 학급 친구들이랑 친했는가에 따라?
아 친화력 진짜 중요하지!,맞아 ㅋㅋ 간보고 나갔었지
너는 키우고 싶은 반려동물이 있어?,나는 물고기를 키워보고 싶어.
왜 그렇게 생각해?,내가 털 알레르기가 있어서 다른건 못키우거든./오빠가 도움 주고 받으면 당연하게 생각한다고 안주고 있어/김연아 선수가 전 세계에서 제일 피겨스케이팅을 잘하잖아.
그렇구나. 되게 아쉽다.,맞아. 물고기 말고 다른것도 키워보고싶은데 좀 아쉬워.
그래도 물고기는 알레르기가 안생겨서 다행이다.,물고기는 그런거 없지않아?
잘 모르겠어 사실.,아마도 없을거야. 얼른 키워보고싶다.
근데 오징어 이거 끝에 기분 더럽게 끝나?,뭐 그렇게 더럽진 않은데... 좀 많이 용두사미...?
찝찝하거나 안볼걸 그랬다 이건아니지?,그런건 아닌데 좀 아쉽다 요런정도?/그리고 뒤로 갈수록 약간 스킵하는 부분 좀 생겨 ㅋㅋ
내용을 스킵하는거야?,약간 쌈박질하고 이런거 보기 싫어가지곸ㅋ/넘김
아 니가한다고 난 또 모차르트처럼 ㅋㅋ 자체스킵이라는줄,ㅋㅋ 극에서 스킵이 아니라 내가 뒤로 넘김/ㅋㅋ
이정재 그래서 행복해짐? 결말안나와?,정재는 행복할 수 없어...
그럼 박해수는?,해수는.../스포해도돼?
오늘 그럼 커리 먹는건가 하하,오 오랜만에 커리먹는당
거기 좀 깔끔하게 잘되있는거 같던데 웨이팅하려나 하하,옹옹 아마 주말이라 있을거같깅하당ㅠㅠ
하하 일요일 휴무 이런건 아니겠즤,앙 아니다
하하 후후 커리랑 카츠 중에 고민된다,하하 커리 집이 닫았넹
하하 다음에 합정에 커리집으로 꼬우,하하 거기는 메뉴 그대로래?
하하 응응 메뉴그대로에 맛은 업그레이드,하하 합정에 먹으러 갈 데가 많아
요즘 시골에도 고층 아파트가 많이 생기더라,땅이 부족하니까 그렇게 만드나봐
내 고향동네에 50층 짜리 아파트가 생겨서 놀랐어,그건 정말 고층인데?
우리 동네가 땅값이 싸서 홈플러스도 일층이거든,인구가 많은 동네인가보네?
아니 인구도 많지가 않아,그럼 거주자가 안 차면 어떡해?
약간 랜드마크로 만든걸수도 있을 것 같아,사람이 많이 와서 지역 경제가 활성화 되면 좋겠다
우리부대 사람이 9명밖에 없어서 진짜 하루하루가 너무 심심했어,왜그렇게 적어?
응... 우리 부대원 전체가 9명이라서 1명 당직에 2명 휴가 나가면 6명 밖에 없었어 항상...,헐... 대박이다 좋았겠는데?
당직 한달에 4번...,헉... 그건 별로다...
요즘 공부하는 거 있어?,나 토익 공부 시작했어
오오 토익 학원 다녀?,아니 나는 독학으로 할라고 하하
오오 학원 다니면 금방 늘잖아,그치 근데 뭔가 돈이 아깝다고 해야하나?
아하 일단 먼저 해보는거야?,웅웅 혼자 하는거도 일단 해보는거지
하하 독학도 잘하면 문제없지,맞아! 이번에 최고점 도전이다
너 영화제 가본 적 있어?,아니 영화제는 한 번도 가본적 없어./갑자기 왜?
나 이번에 부천 판타스틱 영화제 가게 됐거든!,부럽다 ㅠㅠ 나도 영화제 한번 가보고 싶었는데.
티켓 2장이라 괜찮으면 같이 가자!,나야 너무 고맙지!/근데 영화제 가면 어떤 거 하는거야?
"일단 영화 볼 수 있고, 초청된 영화 배우들도 볼 수 있어!",우와 되게 좋겠다!/어떤 영화 볼 수 있는거야?
이번에 상영 예정작 이따 보내줄게.,고마워 하하 너무 재밌겠다./얼른 가고 싶네
오늘 저녁 뭐드실? 하하,오 아까 일식 먹옸으니까 그거 빼구?
나는 음 하하 배달도 괜찮고,오 그거도 좋지!
아니면 포장해서 먹는것도 괜찮고,근데 아직 배가 안고파서 모르게따 하하
아니면 가서 먹는것도 괜찮고,오빤 모가 편해?
하하 아니면 요리하는것도 괜찮고,아니 뭐가 편해 ㅋㅋ
하하 배달이 짱이지 아무래도,그럼 그거루 하자!
요즘 재개발 때문에 집에서 벌래가 나와,집 주변이 재개발 중이야?
응 바로 옆이 재개발 지역이야,재개발로 집들이 철거돼서 벌레가 나오는 걸까?
맞아 숨어있던 벌래들이 이동한다더라,네가 정말 곤란하겠네
맞아 다 죽었으면 좋겠어,그래도 방역을 시도해봐
시청에다가 신청했는데 안없어져,잔류성 살충제를 문과 창문에 뿌려봐
요새 학원 일하는데 애들 관련 재미난 얘기 없어?,오늘 재밌는 일 있었어 ㅋㅋ/애들 가르치는데 논란이 하나 생겼거든
아 그래? 너가 논란이 생긴거야 아니면 애들이?,오늘 비 엄청 왔잖아~/학생 한 명이 비를 조금 맞았더니 수업 중에 감기가 왔더라고
출근할 때도 힘들었겠다ㅠㅠ,그래서 내가 감기몸살 왔나보다 이랬더니 다른 애가 아니래 몸살감기가 맞는 말이래 ㅋㅋ !
엥 감기몸살이 맞는 말 아니야? 갑자기 헷갈려!,ㅋㅋ 그래서 초코바나나냐 바나나초코냐 이거 가지고 또 논란 되고 ㅋㅋ/퇴근길에도 웃겨서 계속 생각나더라고
평생직장이 될 거 같아~,평생 직장까지야 ㅋ어떤 일을 평생 직장 삼아야 되나 고민하고 있다구~
나 군대에서 60년동안 한번도 없던 부대감사가 나온거 있지...,헉 그게 뭔데?
부대 창설이후 60년동안 짱박아둔 시설장비들을 다 정리해야해서 매일매일 하루종일 치웠는데 3달이 걸렸어...,으악... 진짜 싫었겠다/운이 안좋았네
페인트도 전부다 60년대 꺼라서 버려야하는데 특수폐기물이라 돈주고 버려야되는데 보급관이 처리를 안해줘서 옥상에 다까서 발랐잖아...,헐... 막노동아니야...?/ㅜ 윽 너 진짜 고생했다
영어 공부는 끝이 없구나,맞아 영어는 항상 어려워
ㅋㅋ 그렇게 학원을 다녀도 그래,그니까 이게 안써버릇하면 그런가봐
맞아 계속 영어에 노출돼야해,영어 책 읽거나 해봐
그럴까? 난 영어 유튜브 봤는데,오 그거도 좋은데 리스닝만 좋을 듯?
아하 독해를 위해선 읽는 게 더 필요하겠다,웅웅 꽤 도움이 되더라고
치킨 맛있겠다 하하,오 어떤고?
난 역시 비비큐가 최고인듯 하하,나도 후라이드는 비비큐!
이번에 레드착착? 먹어보자 하하,교촌도 좋은데 하하 그랭!
하하 교촌은 어떤게 좋아?,ㅋㅋ 나는 레드랑 간장두 조아
응응 하하 오오 레드는 매콤해서 좋고 간장도 나름,옹옹 그 허니도 맛잇어!
하하 콤보나 닭다리만주는거? 둘다 좋은듯,옹옹 교촌은 그게 조아 하하
요즘 공사장 소음이 너무 심해,밤에도 공사를 해?
아니 밤에는 안하는데 낮에 집에 있을 수가 없어,공부하는 데 방해되겠다
맞아 그래서 스터디 카페를 다니기 시작했어,일정하게 들리는 소리에 받는 스트레스가 크더라
맞아 그 드릴 소리 뭔지 알지?,응 아주 머리가 아프잖아
그게 나를 너무 힘들게하는 것 같아,보상이라도 해주면 좋을텐데
우린 사람이 없어서 휴가를 줄 건덕지가 없어서 나 전까지 휴가 40일나가면 진짜 많이 받은거였는데...,헐... 너무한데 그건...?
그래서 내가 상병달면서 중대장이랑 쇼부 봐가지고 없는 대회만들고 경연대회 만들고 별 난리를 쳐서 내가 휴가 60일까지 챙겨서 나왔거든 ㅎ,대박이다 ㅋㅋ 와 그래도 잘나왔네
거기다가 말년에는 휴가 받을거 5일은 더있었는데 중대장님이 후임들 양보좀 해주라해서 후임들 휴가도 챙겨주고 나왔어,그니까 잘나온것 같은데?
어제 회의 생각보다 잘 진행 된 것 같아.,저번에 힘들다고 한 그거 맞아?
맞아 진짜 막막했었는데.,어떻게 잘 해결됐나 보네.
각자 자료조사 한 거 모아보니까 어떻게든 되더라.,이게 집단지성의 힘인가?
그 개념이 딱 들어맞는 경우인 것 같아.,아무튼 잘 헤결되어서 다행이다.
이제 개별 기획서랑 ppt만들어야 하지만 말이야.,어려운 고비 넘었으니까 할 수 있어!
오징어게임에서 형이 누구야...,말해줘도 됩니까
궁금해... ㅋㅋ,프론트맨 ㅋㅋ
검정가면?,응 ㅋㅋ
헐 우승했네?,엉 우승해서 프론트맨으로 승진한거같더라고 ㅋㅋ
덕수맞지? 조폭,응응 ㅋㅋ
할아버지는? 할아버지 진자 치매있는 사람같이 생겨서 눈물나,할아버지는 뒷쪽 게임에서 져...ㅠ
아이스크림 땡긴다 하하,오 젤라또 기기?
젤라또 고고 하하 배달 고고,젤라또는 사실 과일 맛이 좋대 하하
왜 과일 맛이 좋아?,좀더 상큼한 맛에 어울린다네 하하
응응 쫀득한 맛에 먹는거지 하하,유럽 여행 갔을 때 들엇엇어 하하
그중에 어떤 맛이 제일 조은데? 하하,나는 음 딸기 라즈베리?!
나는 하하 아무래도 달달한게 좋은듯 하하,오오 초코 같은고?
나는 언젠가 타워 펠리스에 살거야,어디에 있는 타워 팰리스가 좋겠어?
타워팰리스가 여러개야?,비슷한 이름이 많아서/그럼 나는 트라팰리스에 살래
아 본적있는 것 같아,친구 집이라 한번 가봤는데 궁전같더라
와 엄청 비싸지 않아?,응 아주 잘 사는 친구들이 살았어
너 시급 얼마 받는 다고 그랬지?,나 지금 만원 받고 있는데 왜?
나 편의점 아르바이트하고 있는데 점장이 최저시급도 안 줘ㅠㅠ,엥? 그러면 안되지!/일한지는 얼마나 된거야?
"내가 근로계약서를 점장이 정한 시급으로 쓰긴 했는데, 이러면 어쩔 수 없는건가?","아니야. 최저시급은 무조건 챙겨줘야 하는 게 맞아서, 그런 계약서는 무효니까 걱정하지마."
혹시 도움 받을 수 있는 기관이 있을까?,"고용노동부 통해서 신고할 수도 있고 아니면, 다른 기관 통해서 상담도 받을 수 있을테니 한번 알아봐."
알려준대로 내가 잘 해결해볼게!,응응! 도움이 되었다니 다행이다.
나 우리 소대장이랑 건너건너 아는사이였더라,와 진짜? 세상 좁다
