req,res
확실한 얘기 나올 때 까지 마스크 잘 끼고 다니자!,웅웅 진짜 몸조심 하고 ㅠㅠ/백신 다 맞았어도 조심 또 조심 하자 !
요즘 얼굴 주름이 생기고 있어 ㅋㅋ 미치겠다,워메 점점 나이 먹나 봐 ㅠㅠ/이제 우리 관리 해야 해
눈가 쪽에 조금씩 보여 ㅋㅋ 아 정말 ㅜ,눈가에만 있어?/난 이제 팔자도 생기고 있어...
아 나 교정하고 팔자도 깊어졌어 ㅠ,헉 교정? 교정은 어때? 이 몇 개 뺏어 ㅠㅠ
ㅋㅋ 나 위아래 2개씩 해서 4개 뺐어,안 아팠어? 난 생각만 해도 너무 아파 ㅠㅠ
마취 주사가 눈물 나 ㅠㅠ,맞아 ㅠㅠ 치과는 마취 주사가 너무 아프고 맛도 이상해 ㅠㅠ
ㅋㅋ 그니깐 그 얼얼한 느낌이 너무 싫어,ㅋㅋ 어후 교정은 하는데 비용 얼마나 들었어?
동생이랑 같이 해서 400만 원 들었어!,아 그럼 논산에서 한 거야?
응응 논산에서 했어 ㅋㅋ 대학 다닐 때!,ㅋㅋ 오오 나중에 나도 어딘지 정보 좀 알려줘 !
병원에 입원 한 적 있어?,웅 나 예전에 식중독 걸렸잖아 ㅋㅋ
헐 뭐 먹고 걸린 거야?,사실 그걸 잘 모르겠어 ㅠㅠ/어느 날 아프더라...
여름에 그랬던 거야?,음... 가을이었던 거 같기도 하고.../이게 10년도 더 넘어서 기억이 안나 ㅠㅠ
이번 여름에 식중독 사고가 많더라,이번에 많았어?/나도 뉴스 좀 보고 살아야겠다 ㅠㅠ
응 김밥 집도 그렇고 뉴스 간간히 계속 보였어,김밥집? 김밥집에서 대체 어떻게 하면 식중독이 걸리는 거야?...
계란 때문에 그랬던 거 같아 듣기로는?,"지금 계란 한판에 만원이던데,/재료 값 아끼다 그렇게 됐으려나 ㅠㅠ"
그것도 있고 날 더웠던 게 한 몫 한 거 같아 ㅠ,에휴 계속 날은 더워질 텐데.../먹는 것도 조심히 해서 먹어야겠어 ㅠㅠ
그니깐 무서워 ㅠㅠ 괜히 탈 날까 봐,그니까 이제 먹는 것도 다 기록 해야되려나 봐 ㅠㅠ
요즘 음식 밀키트로 잘 나온 거 같아 ㅋㅋ,맞아 나도 밀키트 한번 먹어봤어!
나름 간편하고 괜찮지 않아?,웅 밀푀유나베 먹었는데 해 먹는 금액보다 저렴하고 잘 돼있더라고!
특히 놀러 갈 때 편하더라고 ㅋㅋ,ㅋㅋ 오 놀러 갈 때 되게 좋겠다!/좋은 정보 고마워 ㅋㅋ
ㅋㅋ 쉽게 할 수 있어서 자주 이용하는 거 같아 ㅋㅋ,어떤 거 제일 많이 사봤어?
나도 감바스랑 밀푀유나베를 제일 많이 먹었어,오 감바스도 있어?/나도 감바스 진짜 좋아하는데 ㅠㅠ
응 맛있어 ㅠㅠ 마켓컬리 이용해봤어?,아니 그건 뭔지 모르겠어 ㅠㅠ 그건 뭐야?
다양하게 많이 팔아 배송도 빠르고!,아아 브랜디 같은 어플이라는 거지?
응응 좋아 ㅋㅋ 없는 게 없어 맛있는 것도 많아 ㅋㅋ,ㅋㅋ 나중에 한번 깔아서 이용 해볼게 ㅋㅋ
콘서트 많이 다녀와 봤어?,웅 난 콘서트 다니는가 좋아해서 코로나 전에는 다녔어 ㅠㅠ
오 누구 콘서트 다녀왔어?,음 싸이 슈주 god vos hot ㅋㅋ
나도 싸이 다녀왔어!,오 어떤 버전으로 갔다 왔어?
두 버전으로 ㅋㅋ,우와 나는 올나잇은 못 갔는데 ㅠㅠ 어땠어?
한겨울인데 땀 범벅 됐어 ㅋㅋ,콘서트장 갈 때는 패딩도 민폐야 더워서 ㅋㅋ
맞아 가볍게 입고 가야 해 ㅋㅋ 패딩 안에 반팔,진짜 ㅋㅋ 가면 벗어야 되는데 둘 데도 없고 ㅠㅠ 미어터지잖아...
ㅋㅋ 맞아 나 엠디로 있는 후드티 샀다가 후회 했잖아 ㅠㅠ,그래도 그런 거 다 추억이라 하나쯤 사줘야지 ㅋㅋ
재밌었는데 지금 체력으론 힘들 거 같아 ㅋㅋ,맞아 ㅋㅋ 그래도 가면 재밌게 놀 수 있을 거 같아 ㅋㅋ
최근에 본 영화가 뭐야?,나 최근에 샹치 봤어 ㅋㅋ
ㅋㅋ 아 샹치 맞다 ㅋㅋ 넷플 봐?,ㅋㅋ 웅 나 지금도 넷플 보려고 준비 중이야
요즘 뭐 보고 있어?,나 어둠 속으로 봤는데 그거 다 끝내고 오징어게임 보려고!
무슨 내용이야?,빛을 받으면 죽어서 밤에만 움직어야 되는 생존 드라마야 ㅋㅋ
난 요즘 블랙미러 보는데,블랙미러? 그건 뭐야? 재밌오?
약간 첨단 기술로 인한 인간의 본능 얘기랄까,인간의 본능이라.../마션 그런 느낌인 거야?
보면 많은 걸 느껴,오 많은 걸 배우는 거면 나중에 꼭 봐야겠어!
나도 아직 1이라 밤에 보려고 ㅋㅋ,우와 시즌5 ㅋㅋ 엄청 오래 걸리겠다 ㅋㅋ
너네 동네에 맛집 있어?,"울 동네는, 맛집, 이라면 떡볶이,?/있긴 한데 ㅜㅜ 한 번두 안 가 봤오"
오 떡볶이 ㅜㅜ 무슨 떡볶이야?,닭 떡볶이라고 ! ㅋㅋ/한때 쫌 핫해서 막 웨이팅도 있고 그랬대
혹시 조치원 유명한 그 집인가?,ㅋㅋ 맞아 바로 그 집이야/이번 주에 친구들 놀러 오면 가보려구~!
거기 어때 ㅋㅋ 맨날 가본다 했는데 못 가봤어,흑 나도 한 번도 못 가봤어 ㅜㅜ/우리 집에서 걸어가기엔 거리가 좀 되는 곳이라 ㅜㅜ
시내에 없고 외곽에 있어?,으음~ 대학가 근처에 있다구해야 하나?/대학가에서는 걸어갈만 하더라!
이번 주에 가보고 후기 알려줘!,오키 오키 ㅋㅋ 고등학교 다닐 때 즉떡이 더 맛있는지 여기가 더 맛있는지 봐볼게
ㅋㅋ 두근 ㅋㅋ 닭 떡볶이는 처음이라 궁금하다 ㅋㅋ,그칭 닭갈비와 떡볶이 그 어딘가의 맛이겠지...?/두근... 밥 볶아 먹기 필수...
마지막은 무조건 볶음밥이지...! 사이다와 함께,ㅇㅈㅇㅈ 사이다도 필수!/오늘 점심 뭐 먹어?
지금 아파트에 살고 있나?,응응! 난 지금 살기엔 주택보다 아파트가 좋더라 ㅋㅋ/쓰레기를 집 앞에서 버릴 수 있다!
층간소음은 괜찮고?,"ㅋㅋ ... 음... 내가 귀가 밝아서 밤에 자려고 누우면 윗집 소리가 다 들리긴 해,"
혹시 윗집에 애기 키우니...?,아니... 종종... 대화를 크게 나누시더라고...~^^.../아랫집은 주말에 찬송가 ㅋㅋ
다양한 이웃들과 사는구나 ㅋㅋ,"ㅋㅋ 응 ㅜㅜ 윗집 아랫집 느끼기엔 우리 집도 만만치 않게 시끄러울걸 강쥐 때메 하하 ,"
우리 집은 아파트 살면 쫓아올 거 같아 ㅋㅋ,마자 마자 ㅋㅋ: 근데 아무리 시끄러워도 주말 아침 공사 아니면 사람들 잘 안 쫓아 오더라~
우리 아빠는 아파트 가면 답답해 하드라 ㅜ,ㅋㅋ 아 그래? 그래도 조심하시나 보다/난 주택 살았던 습성 걍 그대로 살어 ㅋㅋ ㅜ...
아빠 전형적 시골 사람 ㅋㅋ,"나두... 그냥 막 아파트 단지에서 잠옷 입고 다니기... 뛰어다니기, ... 소리 질러서 부르기..."
소리 안 지르면 못 알아 들어 다들 ㅜㅜ,ㅋㅋ 아 맞다구~ 층간소음 때문에 사근사근 말하고 싶은데  작게 말하면 소통 불가여~
방금 버스에서 내리는데 넘 힘들었어 ㅋㅋ,헐헐 왜 ㅠㅜ 버스 사람 많았어?
응 ㅋㅋ 오늘 장날이라 그런지 많더라 ㅜ,아아~! 이런 ㅋㅋ 할머니 할아버지들 많으셨겠다 ㅋㅋ/자리도 다 양보해 줘야 하자너 ㅜㅜ
나 뒤쪽 두 명이서 타는 곳 앉았다가 ㅋㅋ 내리는데 넘 오래 걸림 ㅋㅋ,ㅋㅋ 아 ㅋㅋ 막 인파를 뚫고 내려야 하잖아/역시 문 근처에 젤 맘 편하고 좋음 ㅜㅜ
자리에서 나오는 거부터 일이야,아아 ㅠㅠ 마자 마자 괜히 밍기적 거리다가 문 닫히면 곤란하다규
아 아저씨 문 열어주세요... ㅠㅠ,소심한 사람은 그런 거 말 못해서 담 정거장 가서 내림... 물론 나 자신
나 예전에 그랬었는데 ㅋㅋ 이제는 아저씨!,흑 멋있어 용기 있는 사람이네/난 근데 택시기사님들한텐 인사 잘하는데 버스기사님들한태는 아직 못하겠더라
맞아 ㅋㅋ 사람 많아서 그런가... 그래서 아저씨가 먼저 해주시면 해... ㅎ,"ㅋㅋ 마자 마자 ㅜㅜ 목소리 안 들려서 씹힐가바 우려돼,"
괜히 혼자 뻘쭘하게 있다가 사라지지...,ㅋㅋ 맞아 맞아 ㅜㅜ 편하지만 불편한 대중교통러~
일하면서 기억에 남는 썰 있어?,나 알바 하다가 기억에 남는 거 많어 ㅜㅜ/담배 단골 할아버지가 나 할아버지 손자랑 소개팅 시켜줄라 한 것도 대표적 ㅋㅋ
널 손자 며느리로 보고 싶었나 봐,손자가 대기업 다닌다고 ㅜㅜ.../그럼 손자분 의견을 먼저 들어봐야 했던 거 아닌지 하하... ~/근데 서비스업이 확실히 이런 저런 일이 많은 거 같아
맞아 힘들기도 한데 나름 재밌음 ㅋㅋ,ㅋㅋ 지금 생각해보면 짱 나는 손님은 별루 기억도 안 나 ㅜㅜ
손님마다 특징 있어서 재밌어 ㅋㅋ,"마자 마자 단골손님들 많아서 좋았는데,/사무실 너무 재미없고 따분한 일상 ^^..."
우리는 이제 시작이다 점점 몰려와,사무직이랑 잘 안맞는거같기도하고... ㅋㅋ
서비스직은 괜찮았어?,"ㅋㅋ 응 웅... 근데 그땐 어려서 사람들이 대체로 친절했거든, ㅜㅜ"
요즘 진상도 다양하더라 한번 제대로 걸리면 난리 대환장 파티야 ㅜㅜ,헐 그래 ㅠㅠ...? 너두 그런 적 있어 ㅠ?/나는 진상도 손님들이랑 사장님이 커버 쳐 줬었음 ㅜㅜ
ㅋㅋ 진짜 생각해보면 별것도 아닌데 자기 맘에 안 드니깐 우기고 따지고 하 다시 생각해도 무어이야,으으 말 안 통하고 바득 바득 우기기만 하는 게 답이 없긴 하지;/지인짜 자기 회사 가서도 그러냐고
동생 이번 주부터 야외 훈련이라고 밖에서 자고 밥 먹고 그런다더라 ㅋㅋ,ㅋㅋ 헐 진짜? ㅜㅜ 아이구 그래도 겨울에 안하고 이럴 때 해서 다행이다/동생도 혹한기 같은 거 해?
모르겠다 그건 ㅋㅋ 일주일 동안 저렇게 훈련 받는다고 하더라고 ㅋㅋ,할헐 그럼 씻는 건 어떻게 해?/일주일 동안 밖에서 자는 거 ㅜㅜ?
일종의 전쟁 체험 같은 느낌인 듯,와우... 설마 양치도 못하는 거야...?
이번 주 그래서 연락도 못한다고 ㅋㅋ,"허, 그러다 충치 생기면 군대에서 보상해줌...?"
이미 훈련소 격리할 때 해봐서 익숙할겨,"ㅋㅋ 허, 어카냐, 못 씻는 건 진짜 에바다,/훈련소 격리도 했었어 ㅜㅠ?"
얘기 들어 보면 안타까워 ㅜㅜ,아아아  ㅜㅠ 그랬구나 그때도 못 씻었구만.../아이구 아무리 좋아졌대도 군대는 군대구먼
ㅋㅋ 웅 밥도 격리할 땐 화장실 때문에 조금씩 줬대 ㅜㅜ,ㅋㅋ 맙소사 ㅋㅋ 아 진짜 넘하넹/코로나 때매 군인들 쉰다는 거 보고 아이구 좋겠네~ 했는데 ㅋㅋ 아니였어 ㅜㅜ
밥 더 달라고 눈치 보면서 말했대 ㅋㅋ,"ㅋㅋ 아이구... 군인들 편해졌다고 무시해서 제송함다,"
사대 전공이 뭐라고 했었지?,"나 유통물류학과, 지금 일하는 팀이랑 연계 하려 했는데,/진지하게 전과 해야 하나 고민 된다,"
유통 물류면 과목 뭐 배워?,"전공은 경제,경영,유통 관련된 거 배워 ㅜ/근데 유통이 제일 재미없어..."
그래도 경제랑 경영은 평상시에 좀 도움 되겠는데?,ㅋㅋ 맞아 경제는 좀 재밌어 ㅋㅋ/어려운데 재밌긴 해 그나마 ㅋㅋ
이제 몇 년 남았어?,ㅋㅋ 어제는 한계편익 배우고 옷 이제 그만 사기로 맘 먹음 ㅜㅜ/2년 남았오! 이제 2학년이라능 ^^
할 만은 해?,"ㅋㅋ 응... 어... 음... 1학년 1학기 때보단 나아... 그래도 음 별루야,."
일 끝나고 저녁에 강의 듣는 거?,웅웅! 퇴근 하구 하루에 하나씩 들으면 되는데 ㅋㅋ/지금 엄청 밀림 하하 ;
밀려도 괜찮은 거야? 기한이 있어?,웅웅 2주까지는 출석 기간이 있어서 2주 동안 들으면 돼!
밀리면 몰아 들어야겠네 ㅋㅋ 바쁘다 바뻐,ㅋㅋ 응... 이번 주 담주 아주 바쁠 예정. ㅜㅜ 나태지옥이다
오늘 우리 할머니 생신이야~,헐 진짜!? 대박 ㅜㅜ 할머니 생신축하드려요 ㅠㅠ 만수무강하새요 ㅠㅠ/그럼 머 파티 했오 ㅠ?
웅 아침에 생신상 차리고 케이크도 초 불고~,ㅋㅋ 올올 미역국도 먹었겠네~/아침부터 할머니도 좋으셨겠다
덕분에 나도 많이 먹었어,"ㅋㅋ 오~ 이득 이득 ^^ 나는 엄마 생신 때 아침부터 미역국 끓여드린 적 없는데,"
나도 두 번 밖에 없어 ㅋㅋ 힘들더라고,ㅋㅋ 어휴 부지런해 ~ 우리 집은 근데 엄마가 내 생일날 나보고 미역국 하라구 해 ㅋㅋ
ㅋㅋ 셀프야? ㅋㅋ 난 매년 해주시면 안 해주면 괜히 서운 ㅜㅜ,ㅋㅋ 웅... 엄마가 생일날 낳아서 고생했으니까 엄마가 먹는 거지 내가 먹는 게 아니래.../맞는 말 이마 탁...
그건 맞는 말... 할 말이 없네 ㅋㅋ,"ㅋㅋ 머쓱., 올 생일엔 엄마 꽃 사드리려고..."
맨날 얻어 먹기만 한 나 반성해...,퐈이팅 효도! 세상 모든 엄마들 할머니들 만수무강 하세여
아프지 말고 오래 오래 건강히 같이 지내길! 효도합시다,그래! 오늘 집 가서 엄마 안마 해드려야지!
연상 동갑 연하 다 만나봤어?,음... 웅! 근데 연상만 길고 나머지는 거의 다 사귀는 수준도 아니였어 ㅋㅋ
아 진짜? 오 능력자 ㅋㅋ 몰랐네,ㅋㅋ 나는 근데 연상이 좋아.../10살 차이 나도 무적권 연상파
그럼 최대 위로 몇 살 차이까지 가능?,12살까지 가능~^^ 절 대 연 상/연하는 1살 차이만 나도 걍 애기 같어
나도 연하는 노노,으으 연하 싫어 싫어/너는 몇 살까지 커버 가능?
여섯 살 차이까진 괜찮아,ㅋㅋ 나이를 먹어서 그런가? ㅋㅋ/너엉~무 많이 나면 하하 나도 나이를 먹어서 그른가 좀 그릏드라 하하
맞아 ㅋㅋ 너무 차이 나면 좀 그렇더라고 ㅋㅋ,ㅋㅋ 근데 우리 나이 띠 동갑 정상인분들은 머.../다 결혼했거나 아예 비혼주의자거나 그러겠지 ㅋㅋ ?
응 그렇지... 마흔을 앞두고 있는 삼십대 후반...,"ㅋㅋ 휴, 그래도 연하는 안돼, 너무 애 같아,/내가 한 50먹으면 연하 가능"
ㅋㅋ 연상이 최고야 듬직하고 의지 되고!,ㅇㅈㅇㅈ! 오빠가 최고!/연하 동갑 걍 지나가십쇼
뚱이는 미용 하러 가는 주기가 어떻게 돼?,뚱이 여름 겨울 날씨마다 달라~/여름엔 자주 깎아주고 겨울엔 덮수룩하게 뿔몬되든 말든 하하
아아 ㅋ 어떤 스타일로 미용 해?,6미리 반삭! 집에서 엄마가 깎아준다 ㅋㅋ
아 진짜? 근데 다들 직접 하시더라 ㅋㅋ 우리 외갓집도!,ㅜㅜ 헐헐 ㅋㅋ 외갓집은 푸들아녀!?/푸들도 미용해 주는구나?
ㅋㅋ 응 이모네 말티즈도 있어서 같이 해,ㅋㅋ 와우 완전 부지런하신데...?/울 엄마는 한 마리인데 5시간 깎으심 ㅋㅋ ㅜ
오래 걸리시네 그만큼 깔끔하게 잘 자르시는 거 같어!,마저 ㅋㅋ ㅜㅜ 푸들은 어트케 미용 해?
얼굴 부분 빗어가면서 적당히 깔끔하게 ㅋㅋ,ㅋㅋ 오오 말티즈는 몇 미리로 깎으셔?
뚱이랑 비슷한 거 같아 ㅋㅋ,"ㅋㅋ 글쿠만 ㅋㅋ 역시 말티즈들은 넘 짧게 깎으면 안돼~/모든 강아지들이 그렇지만,"
맞아 맞아 계속 하다 보니깐 실력도 다들 늘으신 거 같아~,ㅇㅈㅇ 첨엔 진짜 무슨 물개 마냥 절망스러웠지 ㅎ...
번지 점프 같은 거 해봤어?,ㅋㅋ 아니 ㅜㅜ 나 높은데 무서워해서
패러 글라이딩은 한번쯤 해보고 싶지 않아?,헐 해보고 싶음 ㅜㅜ 완전 재밌을 듯/높은 거랑은 다르게 그... 난다는 쾌감?
괜히 마음 이상하다던데 ㅋㅋ,ㅋㅋ ㅜㅜ 새를 이해할 수 있으려나...?/근데 사고 같은 거 날까 봐 조금 무섭기도 한 것
재밌을 듯 10분 정도 하던데 ㅋㅋ,ㅋㅋ 헐헐 10분? 딱 좋다/넘 길지도 않고 짧지도 않고 !/짚라인도 뭔가 해보고 싶어!
짚라인이 쑤욱 타고 가는 거지?,ㅋㅋ 와우... 분당 만원 ㅎㄷㄷ.../마저 마저 옛~날에 나혼산 멤버들 탔던 거 ㅋㅋ
내려오려면 몇 번 더 타야 하던데 ㅋㅋ,마자마자 ㅋㅋ 재밌을 거 같아/미끄럼틀 공중 버전 ㅋㅋ ... ?
생각 많을 때 하늘에 날리고 오기 좋을 거 같아 ㅋㅋ,ㅋㅋ 그치그치! 내려가면서 소리도 지르구 ㅋㅋ
나중에 우핫 모임 저런 곳으로?,ㅋㅋ 아 고고~ 번지 패러글라이딩 짚라인 중 뽑기 추진~!
학생 때 pc방 자주 다녔지?,으응 ㅋㅋ 피방 가는 게 하루 일과였지
그때는 몇 시간씩 했었어?,ㅋㅋ 막차는 타야 해서 3-4시간씩 꾸준히 했나 ㅜㅜ?
와우 ㅋㅋ 하루가 꽉 찼겠는데?,ㅋㅋ 그치 그치 오직 피시방!/피시방에서 다져 지는 우정!
ㅋㅋ pc방 우정 ! 학교 끝나고 사라지는 친구들...,ㅋㅋ 그때는 서든이랑 그체 했었는데 ㅜㅜ
서든 나 친척 오빠한테 가르쳐 달라했다가 싸웠어 ㅋㅋ,ㅋㅋ 마자 마자 ㅋㅋ 어렵지이?/내가 쏘고 싶은대루 안 쏴지더라구 ㅋㅋ ^^...;
응 너 맘대로 하라면서 두고 갔어 ㅋㅋ,ㅋㅋ 웃겨 ㅋㅋ 나도 하는 시간에 비해 실력은 영 별로였거든?/가끔 남친 친구들이랑 하다 잘되면 남친 친구들이 빨리 나 대려 오라고 ㅋㅋ
난 저 날이 처음이자 마지막이었다지 아마 ㅋㅋ,"ㅋㅋ 나는 몇 년 했는디 ㅜㅜ/레벨만 높아지고 실력은 신생아인채로 끝났지,"
우리 같이 카트 할 때 봤잖아 ㅜㅜ,ㅋㅋ 그치 ㅋㅋ 막 벽에 박고 거꾸로 가고
여행 가서 재밌던 일화 같은 거 있어?,ㅋㅋ 나 일본 갔을 때 밤에 클럽 앞에 진짜 일본인 스타일 사람들 있던 거 웃겼음
ㅋㅋ 앜 ㅋㅋ 나는 오사카에서 구경하고 있는데 클럽 놀러 오라고 재밌다고 명함 받았어 ㅋㅋ,ㅋㅋ 일본이 클럽 문화가 잘 돼있나 벼 ㅜㅜ?/도심은 밤만 되면 쿵짝 쿵짝
무서워서 일찍 숙소 들어감,ㅋㅋ ㅜㅜ 막 관광지에서 사진 찍는데 휘유 휘유 이런다고 ㅜㅜ ㅋㅋ
맞아 나도 그랬었어 지나가면서 괜히 어이없어 ~,양아치들은 정말 각국 공통인가 벼~/아 일본 또 가구싶당 ^^
그니께 ㅋㅋ 일본 어디 갔다 왔어?,나 그... 온천 유명한 데가 어디였지 ㅜㅜ!? 끝 부분!
훗카이도 ? 오키나와? 후쿠오카? 어디지?,후쿠오카! 후쿠오카 ㅋㅋ 맞아 막 큰 쇼핑몰 센터 있구 ㅋㅋ 강 있고!
ㅋㅋ 후쿠오카 엄마랑 다녀올랬는데 ㅜㅜ 다 무산 됨 ㅠㅠ 어때 좋아?,ㅋㅋ 웅 ㅜㅜ 근데 음식이 좀 짠 듯!?
