req,res
비오는날 회사 가면 그런소리 하잖아. 집에 있는 사람은 좋겠다,그게 어제의 나 우하하ㅏ/날씨좋았으면 친구들만낫을것같은데
비오니까 전 부쳐서 막걸리 캬,비와서 그냥 집에만 있었어
이래야 했는데,어제 외국 부침개 먹엇잖아 핏짜!
지글지글...,ㅋㅋ 누가 비오는날 부침개 먹을 생각을 했을까?
이제 금방 또 추워질텐데 세월 진짜 빠르다,가을되면 또 뭐입냐
맨날 벗고 사는 것도 아니었는데 왜 철바뀌면 옷이 없냐고,그러니까 말이야~/봄옷이랑 가을옷은 또 다르지...
그래도 올여름엔 옷 진짜 안 사입었다,난 올 여름에 옷 많이 산듯
티랑 반바지 사서 다 집에서만 입는게 다 엿으,많이도 아님 그냥 반팔티 물갈이 정도였지
근데 가을옷 사기도 그래 금방 추워지니까,맞아
나 면허없어서 운전 못하는데 이제 면허좀 따보려고,아직 면허 안 땄어?
응 ㅠ,나는 한 5년전에 딴거같아/나 지금 사는 곳은 교통 되게 편리한 편인데
뭔가 무서워서?,사고날까봐?
엄청 빨리 땄네!,엉엉 대학 다닐때 땄지 ㅋㅋ
응응 사고 나거나 낼까봐,실운전 기간은 한 4년정도?
오 운전 개많이 했네?,근데 4년동안 주차하면서 두번 사고냄
헉 크게 낸거야?,하지만 다행히 다른 차를 박은건 아니고/벽에다가 내 차 박음
아ㅠㅠ ㅋㅋ 철렁했겠다,그래서 앞범퍼 뒷범퍼 한번씩 부숴먹음
후진하다가 박은건가?,앞범퍼는 전방주차하고 있었는데/낮은 부분에 뭐가 튀어나와있던걸 못본거야
헐...,그래서 똥그랗게 빵꾸났고 앞범퍼에/뒤는 ㅋㅋ 큐ㅠㅠ 후방주차하는데
와 진짜 놀랐겠다,기둥이 있었는데 그게 완전 뒤에 벽이랑 색깔이 똑같애서
요즘은 그 경보기? 소리나는거 있잖아 없을때였나보네ㅠㅠ,엉엉 예전 차
오티 끝났어?,아직...스케줄 짜는중 ㅋㅋ 그들만의 리그다
아 아직도 짜고있구나,다들 배려하면서 잘 짜고 있네 웃음소리가 들려
ㅋㅋ 아 ㅋㅋ 웃음소리 화기애애하구나,아니구나 잘 안짜져서 웃는거일수도 있겠다...^^...
ㅋㅋ 어색한 그 미소? 아하하하하하 이런거?,어...잘 짜졌으면 벌써 끝나고도 남았다... ㅋㅋ
하긴 스케줄 짜는게 쉽지않지,12월까지 고정이니까... 잘들 하길
진짜...12월... 12월도 곧이구나... 2021년도 금방이네,그니까... 세월 실감이다 ㅋㅋ ... 어느새 ㅜㅜ 12월 스케줄까지 얘기한다
빠르다...또 연말정산 해야하는 시기가 오고잇네,아...그러네...머리아프다 ㅋㅋ ;
ㅋㅋ 귀찮다 벌써 연말정산...,그니까... 그냥 좀 알아서들 해줬으면 ㅜㅜ 작성하기 귀찮아
연말정산...총괄 담당하는 과장님이 진짜 힘들듯...매년...,진짜... 전산회계 공부했을때 생각나네 ㅋㅋ/진짜 하기 싫어... 항목에 따른 수치들
언니는 동생이랑 같이 살면 어떨거같아?,아맞다 동생있지
엉엉,음 나는 같이살고싶은데 내 동생이 싫어할걸?/너는 어때? ㅋㅋ
투룸을 구해서 내가 대출을 받을테니,오 응응
너가 지금 있는 보증금만 들고와라 했는데,동생 아직 한국에 있어?
엉엉 동생 한국에 있지,응응 저번에 해외나간다구 하지않았나? 나의 착각인가 아무튼
누군 잘 맞냐?!,아 동생들은
돈 아낄라고 같이 사는거여~!,자기의 자유를 침해당하는 느낌인가봐
신혼여행 어디로갈거야?,신혼여행 몰디브 가고 싶어/니는 남자친구랑 어디 가고 싶어
남자친구랑은 휴식을취하고 친구들하고여행다니는것도좋은것같아 ㅋㅋ,그래 코로나 코로나 잠잠해지면 다시 여행 다니자/클럽 가고 싶다 유럽
ㅋㅋ 그때 남편은 유럽여행 보내준대?,응 당연하지 안 보내 주면 어쩔껴/게임만 없으면 가능 얘기
얼마나길게보내줄려나 남편이?,나는 한 이주 이주에서 한 달 가고 싶음
지금도 제주한달살이라도 갓다오라고하더라,니가 없으면 조금 편해서 그렇지 않을까 ㅋㅋ
하는데 어딜계속보내고싶어하는느낌이야 ㅋㅋ,다들 그럴 거야/넌 아니니
이상형이따로있었니 넌? ㅋㅋ,ㅌㅌ ㅋㅋ 이상형 키큰사람이야/착하고 남자다우면서 순하고 먼지알겟니?/남자다운데 나한테만 순해야해
역시 이상형은 이상형일뿐이군,그랗지 넌이상향이뭔게
내이상형은 전엔없었는데 요샌 좀더현실적으로 명확해졌지,ㅋㅋ 나이들수럭 달라지지
맞아 ㅋㅋ 나이는33살이었음좋겠어,얼마차이 안낫으먄 쥴겠단거징 ㅋㅋ
ㅋㅋ 우리친오빠보단어리게 ㅋㅋ,너네오빠몇살이지?
우리오빠 34살이야 ㅋㅋ,아맞나 오빠 나이차이얼마안났네 ㅋㅋ
응세살 ㅋㅋ 학년으론4살 빠른88,앜 ㅋㅋ 좋네 나도오빠있고싶...
ㅋㅋ 나는동생있고싶은데,왜 챙겨주고싶마 ㅋㅋ
아니부려먹고싶은데 ㅋㅋ,ㅌ ㅋㅋ 부랴질거같나 안부려짐^&
너 배워보고 싶은 운동 있어?,나는 수상 레저!
너 물 무서워하지않아?,응 나 물 좋아하는데
아 그래? 뭐?,제트 스키 같은거!
우와 너 잘할거 같아,ㅋㅋ 그렇진 않을거 같은데 그래도 해보고 싶어
균형감각이 되게 중요하다던데,맞아! 그래서 잘하는 사람들보면 너무 부럽고 멋있더라
주변에 할만한데 없니?,음... 없는거 같아... 지금 당장 해볼 수는 없을듯
힘들거 같으니까 체력기르고 가서 함 해봐,수상스키도 해보고 싶어
그건 진짜 더 어려울듯,응 ㅋㅋ 근데 그것도 엄청 멋있더라...
그래도 하면 스릴있을거 같아,그치 스트레스 다 풀릴거 같아
응 서른 되기전에 꼭 도전해봐,여름 다 가서 서른되기 전에 할 수 있을런지는 모르겠다 ㅋㅋ
아 핸드폰 바꿀 때야...,2년 넘었다 했었지 너 핸드폰
어어 맞아 이제 8월이니깐 2년 7개월...,와 오래 썼다 핸드폰
지금 고장 나지는 않았는데...배터리가 너무 빨리 닳아,맞어... 배터리 때문에 바꿔야지 ㅜㅜ
이번에 삼성에서 플립3 새로 나와서 고민중...,플립이 벌써 3이나 나온거야?
내 말이 하하 플립 2 나온지도 몰랐는데 이번에 3 인기 많더라,플립 3 광고 많이 하긴 하더라/인터넷에서 많이 보여 글이
색상이 4가지인데 다 이뻐 하하,색상 4가지 뭐뭐뭐뭐야?
라벤더가 이쁘더라 보라보라해~,ㅋㅋ 오 무슨 색상이 사람들 인기순위 1위야?
라벤더가 1위야 뉴스에 선호도 조사한 그래프 있더라,아직도 고민 중이야?
나 사는 여기는 다른건 다 좋은데 교통이 너무 불편해,마을버스가 별로 없어?
마을버스가 노선도 복잡한데 한시간에 한대있어,만약 임대주택 당첨돼서 이사가면 거기는 좀 교통이 불편해보이더라
예전에는 교통이 중요한줄 몰랐는데,아 진짜? 배차간격 무슨 일이야...
괜히 인프라 인프라 하는게 아니었어,사실 자차가 있으면 대중교통은 상관없긴한데
지방살면 다 자차 사나봐,버스랑 지하철이 잘 돼있어야하는데
맞어!,맞아 지방 살수록 자차 많이 가지고 있더라
최근에 새로생긴 마버 노선 찰떡이라서 봤는데...세상에 배차간격 3시간에 한대야,세상에 30분에 한대여도 놀랄거같은데요
심지어... 노선도도 안나와있어서 버스회사에 생전처음 전화해봤어,엥 노선이 안나와있으면 누가 그 버스를 타요?
카페에서 일하는건 어때?,나 그만뒀어^^
헉 정말?,응 ㅋㅋ
카페는 오래 서있으니까 힘들지?,응 그것도 그렇고 ㅠㅠ
다른 문제가 있었니?,제빵도 같이해서 열기때문에 더위먹어서ㅠㅠ
안그래도 더위에 약한데 ㅠㅠ 제빵까지?,나도 카페인줄만 알았는데 제빵까지 하더라고
힘들만하다...,그래도 사장님은 좋으셨어
정말? ㅠㅠ 너무 아쉽겠다,사장님도 아쉬워하셨어 ㅠㅠ
더위만 안먹었어도 계속 했을텐데,그러게말이야ㅠㅠ
네가 일할때 한번 갔어야 했는데,나중에 배달로 시키면 되지ㅎ…
넌 운동 뭐 배우고 싶었던거 없니,난 요즘엔 다시 합기도나 태권도?
어렸을때 배운적은 있찌?,응 합기도
무슨 띠였어?,후후 놀라지마/노란띠
그게 배웠다고 할 수 있는... 띠야?,그래서 놀라지말랬잖아
몇번 놀러가면 주는 노란띠 아니냐고,"물론, 놀러가듯이가서/심사 떨어졌어 ㅋㅋ"
ㅋㅋ 근데 어릴땐 다 그렇게 다니니까,그래서 다시한번 배워보고싶어
하면 되게 잘할거 같아,이번엔 검은띠가 목표
이러다가 사범님 되어있는거 아니야?,그것도 괜찮을거같아
그럼 난 네가 사범님인 도장 다녀야겠다 ㅋㅋ,^^ 믿고 오세요 가르쳐드릴게요
(라고 노란띠가 말했다,그건 과거의 나
요즘 여름이 끝나가고있는 느낌이야,처서도 지나니까 시원해졌어
너가 가장 좋아하는 계절은 뭐니?,가을을 가장 좋아해/가을타거든/[이모티콘]
추운 겨울이 지나고 따뜻해지는 느낌이 좋아,맞아 봄은 설레는 계절이야
최근 태풍때문에 부산이랑 울산지역이 침수됐다던데 큰일이야,태풍 무서워
태풍만 아니라면 비오는 날씨는 좋은데 말이야,비를 좋아하는구나
재난 지원금 언제 나온대?,다다음주면 우리도 5차 재난지원금 받을 것 같은데!/이번에 얼마나줘?
뭘 물어 25만원이지,저번에 10만원 주더니
언제 10만원?,3차?4차? 그 각자 카드로 받았었을때!
넘 적어 그러나 ? 기억도 없다,ㅋㅋ 25만원타면 뭐할거야
그냥 한가구에 몰아주면 내가 다 쓸텐데,안됨.그래서 각자 지급하는거잖아
각자 주니까 넘 싫다,ㅋㅋ 난 좋은데
동네서 쓰니깐,엄마도 그걸로 마싯는거 사먹어
ㅉㅉ 이기적인것,그거 얼마나 한다고
얼마나?,내돈주고 사먹기 아까우니까 그런데가서 한끼먹는거지
너같은 애들한텐 재난 지원금 주면 안돼,뭔솔 나같은애들이 소상공인 살리잖아
나같이 가정을 위해서 쓰는 사람만 줘야해,이기적
과일 같은 것좀 사와,나도 가족들이랑 먹기위해 피자 이런거 살게 하하 ;
그동안 비싸서 못사준,뭐? 자두?
어제 빨래했는데... 건조기 사고 싶더라,맞어 나도 과장님이랑 삼성가전제품 보러갔을때...좋아보이더라 건조기
건조기에 빨래 말리면 그렇게 뽀송하나봐,나도 내 인생에서 한번도 안써봤다...건조기
거기는 보편적으로 쓰더라,외국은 잘 쓰는구나 건조기
우리나라처럼 비싸게 생기지 않고 싸게 생겼어,아...방금 삼성 건조기 쳤는데...얼마게
플라스틱 통 느낌? 백얼마?,"비스포크 이게 최신상품인가본데 2,999,000"
비스포크...제품 비싸다 진짜 비스포크 냉장고 요즘 그렇게 인기래,이천 구백 구십구만구천원...거즘 삼천만원이네; 세탁이랑 건조 한세트가...
와... 진짜? 엄청 비싸네 세탁기가 그렇게 비싸다니,그니까...평생보증이여서 그런가...
평생보증 오 하하 그러면 a/s를 평생해주는거구나 그건 좋네,평생보증해서 기한없는 무상수리를 의미한다고 적혀있네.../기한없는 무상수리 그건 좋긴하다
그치 그래도 너무 비싸다... 천만원단위는,그래도 비싸네...아 삼천만원이 아니고 삼백만원이구나
아 하하 갑자기 삼백이라고 하니깐 괜찮아짐,ㅋㅋ 그치  ㅋㅋ 삼천이랑 삼백의 차이 ㅋㅋ
갑자기 살만하다~하하  생각들고,그래도 삼백 없다... 하하...
구직활동할때 제일 중요한게 자기소개서 같아,맞아 요새 자기pr시대잖아
그런데 내용 적는게 정말... 힘들어...,다들 스펙이 비슷하니까 ㅠㅠ
응... 그래서 자기소개서가 중요한건데... 어떻게 써야할지...,자기 장점은 크게 단점은 작게 쓰라더라구
맞아 자기를 홍보하는거니까,나도 써야하는데… ㅜㅜ 머리아프다
남의 것은 도와주기 쉬운데 내 것은 어려워,ㅋㅋ 원래 그런법이지
서로 자기소개서 좀 봐주자...,그래! 서로 첨삭해주자
어떤 사람들은 자기소개서를 자소설이라고 하더라고,자소설? ㅋㅋ
응 소설처럼 지어낸다고 ㅋㅋ,하긴 좀 ㅋㅋ 꾸며쓸줄도 알아야지
내 자소서... 나중에 메일로 보낼테니까 좀 봐줘,응 알겠어!
야구장이 너무 가고싶어...,야구장? 요즘 야구장도 무관중이야?
작년이고 올해고 야구장 한번도 못감...,ㅠㅠ이런...
엉 서울은 무관중ㅠ 다른데는 어떤지 모르겠다,서울이 그러면 다른곳도 그렇겠다...
지금은 코로나 심해서 또 무관중이구ㅠㅠ,잠깐 받은적도 있구나 아이구/맞아 ㅠㅠ코로나때문에 못하는게 너무 많다
진짜 야구장 가서 햄버거 하나 먹으면서 응원하고싶어...,아 지금 상상했는데/너무 맛있을 거 같아
진짜 맛있지,특히 응원하는 팀이 이기면!
맛은 잘 안느껴져 ㅋㅋ,아 그런거구나? ㅋㅋ
너는 비오는 날씨 좋아하니?,실내에 있을 때는 좋다고 생각해
가장 좋아하는 날씨가 뭐니?,나는 하늘이 높고 구름이 뭉게뭉게 있는 덥지도 춥지도 않은 날씨가 좋아
산책하기 좋은 날씨를 좋아하는구나,산책도 좋고 한강에 놀러가기에 딱 알맞을 거 같아
한강에 가는것을 좋아하니?,그럼~ 날 좋을 때 자전거 타는 거 좋지
날씨 좋을때 자전거 타러가고싶다~,겨울 되기 전에 가보도록 하렴
그래 겨울이 되면 타기 힘들어질것같아,올해 겨울은 추울까
눈이 많이왔으면 좋겠니 아니면 조금 왔으면 좋겠니?,눈이 쌓인게 이제 싫어서 조금 왔으면 해/너는 어떤데?
나도 어렸을때는 눈이 많이 왔으면 좋겠는데 치우기가 힘들고 교통도 불편해져서 너무 많이오는건 별로인 것 같아,그렇지 근데 겨울 분위기는 포근하니 좋아
따뜻한 방안에서 귤까먹는 겨울은 최고야,귤 많이 먹어서 노란 손 되어본 적 있니?
나는 겨울에 따뜻한 코코아 마시는걸 좋아해,핫초코가 딱이야
아니면 겨울에 먹는 따끈한 우동도 맛있어,우동과 소바가 있다면 나는 여름의 소바를 택하겠어
나는 휴게소의 우동과 돈까스를 선택할래,돈까스... 좋아하세요?
끝까지 먹었기 때문이에요 유남생?,그렇구나
메타 버스에 대해 알고있니?,가상세계잖니 기대주로 급부상하고 있지
그래 가상세계에 대해 어떻게 생각해?,가상세계는 현실과 다른 매력이 있지
영화나 소설처럼 가상세계가 주류사회가 되는 세상이 올까,지구가 멸망한다면 올 거 같아
vr기기같은것이 활성화되면 가능하지 않을까?,vr체험해봤니?
아니 해본적은 없는데 유튜브에서 많이들 하더라고,vr로 보고 듣는 것이 실제를 대체할 수 있을까?
지금은 미약하고 어설프지만 언젠가는 실제와 구분하기 힘든 수준까지 개발되지 않을까,그것 나름대로 문제점이 발생할 수 있겠네
마치 영화 매트릭스같은 세상이 올 수도 있지 않을까,무서울 것 같네
예를 들어 시각장애인도 가상세계에서는 눈이 보이고 기타 신체 장애 혹은 심신의 장애를 가진 사람들이 가상 세계에서 치유받을 수 있다고 생각하면 마냥 무섭고 두려운 세상은 아닌것같아,맞아 난 세상을 떠난 딸과 vr로 재회한 모녀를 유투브로 봤는데 ai의 순기능이라고 생각했어
